,wine,rating,price
15338,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16978,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19788,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16548,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
16313,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
19790,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15328,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15323,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
19795,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15369,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17003,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18438,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
15373,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
15413,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17044,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18470,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
19020,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
19738,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
15403,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18465,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18463,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16963,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16469,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17945,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15388,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
19745,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15378,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17013,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18445,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18440,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
19763,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
19740,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18320,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
16413,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17963,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16578,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19038,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18120,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
16338,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18352,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
15238,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16588,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16888,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18345,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
19040,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15228,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
16878,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15213,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18327,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
16448,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
16863,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15203,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
16903,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15253,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17970,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15263,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16953,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18395,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17965,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16553,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18390,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16563,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18388,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16938,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18402,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
15288,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16328,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15278,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18113,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
19370,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18115,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18370,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16913,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17770,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16928,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15319,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19145,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18895,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18645,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15653,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19170,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17427,Sequitur Pinot Noir 2015,4.5,79.0
15763,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17596,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17428,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17430,Vinyes d'En Gabriel Mans de Samsó 2014,4.3,79.0
18695,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15913,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18690,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18652,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
17641,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18820,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18927,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
16038,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16203,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18688,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
17895,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18913,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
19320,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17845,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18838,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18770,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17303,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15944,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17571,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18888,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16113,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15648,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
16069,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19120,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17877,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
15844,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17263,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17426,Francois Gay et Fils Aloxe-Corton 2009,3.9,79.0
18890,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
19140,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17813,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18965,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18995,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15644,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15903,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17820,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17288,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18990,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18802,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
18790,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15878,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17460,Warre's Vintage Port 1991,4.1,79.0
17639,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18670,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15869,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
16073,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
19152,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
18795,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15688,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15678,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17702,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
17453,Pierre-Yves Colin-Morey Saint-Aubin Premier Cru Hommage Á Marguerite 2018,4.3,79.0
16088,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18988,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
17614,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16188,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17591,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16128,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15663,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15778,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17278,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17852,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
17434,Sequitur Pinot Noir 2014,4.4,79.0
15848,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
16163,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17470,F.X. Pichler Dürnsteiner Kellerberg Grüner Veltliner Smaragd 2015,4.6,79.0
17589,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
16028,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19138,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
15788,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17313,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15888,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
18788,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18970,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
19113,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
17795,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
16138,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
19327,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
18738,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
15988,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15613,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17541,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17539,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18615,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
19202,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
16103,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
15803,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19313,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
17840,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
16023,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
18920,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
16153,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17646,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
16178,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19315,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17815,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18620,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18613,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
15969,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18863,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18720,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
19115,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17653,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
18870,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15603,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17219,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17788,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
17671,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15744,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
19195,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17621,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18740,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18745,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
15973,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
17223,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
16078,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17546,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
18945,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17228,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18865,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17238,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
15978,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18702,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
19188,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18627,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
15813,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
16213,Jean-Claude Boisset Chambolle-Musigny 2016,4.3,79.0
17616,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18845,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17403,Willi Schaefer Graacher Himmelreich Riesling Kabinett 2011,3.9,79.0
17695,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18963,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18840,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15753,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
18763,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
18765,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17253,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17870,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15748,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
15948,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
17677,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
15873,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
17790,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17902,Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2011,4.2,79.0
16019,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17521,Rutherford Ranch Estate Vineyards Cabernet Sauvignon 2017,3.9,79.0
17566,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
15723,Tenuta Sette Ponti Oreno Toscana 2004,4.2,79.0
15719,Von Winning Sauvignon Blanc 500 2018,4.4,79.0
17564,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
19190,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
18915,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17838,Domaine Henri Gouges Nuits-Saint-Georges 2010,4.1,79.0
19345,Domaine Durand (Eric & Joël) Empreintes Cornas 2016,4.2,79.0
17452,Francois Villard Côte-Rôtie Le Gallet Blanc 2017,4.4,79.5
18971,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19646,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19196,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19046,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17622,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18771,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18396,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19446,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19796,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17821,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18321,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17946,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18471,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18696,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19021,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19671,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18921,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19771,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17597,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18496,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18746,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19746,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17971,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19421,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18146,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19596,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19546,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17996,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18121,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18096,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17846,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18246,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19146,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18621,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19321,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18196,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18546,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17572,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18996,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19621,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18221,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19121,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17746,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17647,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19721,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18571,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17650,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18846,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19396,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18446,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18171,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18296,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17547,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18521,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19096,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18796,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18271,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18071,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19071,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18871,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
19471,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
17796,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
18896,Krupp Brothers The Doctor (Stagecoach Vineyard) 2014,4.3,79.8
16333,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16033,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16683,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16708,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15408,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16158,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15608,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16083,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15808,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16658,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15583,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16108,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
17233,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16308,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
17183,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15283,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15558,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16908,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16408,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16633,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16933,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
15983,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
16358,Roccheviberti Rocche di Castiglione Barolo 2014,4.3,79.9
